area,bathrooms,bedrooms,condo,parking_spots,price,suites,type,lat,lon
184.0,0.0,3.0,1000.0,3.0,1000000.0,3.0,apartment,-5.7937711,-35.1994336
200.0,3.0,5.0,0.0,4.0,330000.0,2.0,house,0.0,0.0
94.0,0.0,3.0,425.0,0.0,440000.0,2.0,apartment,0.0,0.0
160.0,1.0,3.0,1100.0,1.0,290000.0,1.0,apartment,-5.8032096,-35.2002054
200.0,2.0,3.0,0.0,2.0,280000.0,0.0,house,-5.8423717,-35.2170631
223.0,4.0,3.0,1600.0,3.0,950000.0,3.0,apartment,0.0,0.0
109.0,1.0,2.0,900.0,0.0,350000.0,0.0,apartment,0.0,0.0
76.0,2.0,3.0,240.0,1.0,420000.0,1.0,apartment,0.0,0.0
236.0,1.0,4.0,0.0,4.0,1750000.0,4.0,apartment,-5.7856518,-35.1913817
406.0,3.0,3.0,2862.0,6.0,890000.0,3.0,house,0.0,0.0
80.0,2.0,3.0,600.0,2.0,340000.0,1.0,apartment,-5.8650038,-35.1933903
105.0,2.0,3.0,0.0,2.0,460000.0,1.0,apartment,0.0,0.0
58.0,1.0,2.0,0.0,1.0,160000.0,0.0,apartment,0.0,0.0
210.0,5.0,4.0,0.0,3.0,790000.0,4.0,apartment,-5.7840027,-35.1946003
146.0,3.0,3.0,650.0,0.0,330000.0,1.0,apartment,0.0,0.0
36.0,1.0,1.0,650.0,1.0,150000.0,0.0,apartment,-5.8671903,-35.1802157
2070.0,0.0,0.0,0.0,0.0,5250000.0,0.0,other,-5.8108854,-35.2154712
59.0,2.0,2.0,0.0,0.0,220000.0,1.0,apartment,-5.866287,-35.1917372
195.0,0.0,5.0,0.0,3.0,550000.0,4.0,house,-5.8468407,-35.2186408
176.0,2.0,3.0,0.0,3.0,550000.0,1.0,house,0.0,0.0
240.0,5.0,4.0,1200.0,3.0,850000.0,4.0,apartment,-5.8652613,-35.1962325
110.0,1.0,3.0,280.0,2.0,200000.0,1.0,apartment,-5.8165259,-35.2141266
34.0,0.0,0.0,0.0,1.0,170000.0,0.0,other,-5.8088697,-35.199618
98.0,1.0,3.0,750.0,2.0,430000.0,1.0,apartment,-5.8226937,-35.2126403
548.0,4.0,4.0,0.0,3.0,500000.0,4.0,house,-5.799826,-35.207247
196.0,1.0,4.0,1100.0,4.0,1700000.0,3.0,apartment,-5.8576398,-35.2014489
57.0,2.0,2.0,490.0,1.0,248000.0,1.0,apartment,-5.8183494,-35.2088601
77.0,0.0,3.0,860.0,2.0,410000.0,1.0,apartment,-5.8391825,-35.2240603
92.0,2.0,3.0,650.0,2.0,399000.0,1.0,apartment,-5.8297618,-35.2263235
59.0,2.0,2.0,362.0,1.0,289900.0,1.0,apartment,0.0,0.0
280.0,5.0,4.0,0.0,4.0,1960950.0,4.0,apartment,-5.7823372,-35.1946781
75.0,2.0,3.0,450.0,2.0,370000.0,1.0,apartment,-5.8502894,-35.2166072
164.0,0.0,4.0,0.0,3.0,850000.0,3.0,apartment,-5.783788,-35.1913745
94.0,4.0,3.0,505.0,2.0,425000.0,1.0,apartment,-5.8640599,-35.196594
176.0,1.0,3.0,1350.0,3.0,499990.0,3.0,apartment,-5.8032096,-35.2002054
123.0,4.0,3.0,550.0,2.0,650000.0,2.0,apartment,-5.8580854,-35.2023029
220.0,4.0,7.0,0.0,1.0,770000.0,2.0,house,-5.7935085,-35.1956994
165.0,4.0,3.0,900.0,3.0,1100000.0,3.0,apartment,-5.8032096,-35.2002054
106.0,4.0,3.0,450.0,3.0,410000.0,3.0,apartment,-5.8347074,-35.2243579
59.0,1.0,2.0,280.0,1.0,99000.0,0.0,apartment,0.0,0.0
462.0,8.0,5.0,0.0,7.0,1500000.0,5.0,house,0.0,0.0
330.0,5.0,4.0,0.0,7.0,740000.0,4.0,house,-5.8451339,-35.1975987
164.0,5.0,4.0,0.0,3.0,1100000.0,4.0,apartment,0.0,0.0
800.0,5.0,5.0,0.0,12.0,2100000.0,5.0,house,0.0,0.0
58.0,1.0,2.0,450.0,1.0,395000.0,1.0,apartment,-5.8730875,-35.1800373
81.0,2.0,2.0,350.0,1.0,160000.0,0.0,apartment,-5.8269204,-35.1985475
188.0,4.0,4.0,1100.0,2.0,480000.0,2.0,apartment,-5.7816923,-35.1973759
287.0,4.0,4.0,1249.0,4.0,1400000.0,4.0,apartment,-5.8183494,-35.2088601
65.0,1.0,2.0,415.0,1.0,250000.0,1.0,apartment,-5.8437235,-35.2214483
163.0,5.0,4.0,0.0,3.0,1300000.0,4.0,apartment,0.0,0.0
72.0,1.0,3.0,400.0,2.0,250000.0,1.0,apartment,-5.8576398,-35.2014489
43.0,0.0,1.0,1250.0,1.0,250000.0,1.0,apartment,-5.7823372,-35.1946781
464.0,4.0,4.0,0.0,3.0,700000.0,3.0,house,-5.8468407,-35.2186408
96.0,2.0,3.0,0.0,2.0,430000.0,1.0,apartment,-5.796771,-35.200507
200.0,4.0,4.0,0.0,2.0,450000.0,1.0,house,-5.8075918,-35.2096738
183.0,2.0,4.0,0.0,2.0,420000.0,1.0,house,-5.8080765,-35.2057924
57.0,0.0,2.0,300.0,0.0,290000.0,1.0,apartment,-5.8365991,-35.2139684
45.0,1.0,1.0,650.0,1.0,140000.0,1.0,other,-5.87821725,-35.1758099951481
75.0,2.0,3.0,288.0,2.0,360000.0,3.0,apartment,-5.8636826,-35.2153349
37.0,1.0,1.0,380.0,1.0,150000.0,0.0,other,-5.8768491,-35.1793486
192.0,3.0,3.0,0.0,1.0,400000.0,2.0,other,-5.7978488,-35.2092207
92.0,0.0,3.0,0.0,2.0,420000.0,1.0,apartment,-5.8437235,-35.2214483
37.0,1.0,1.0,400.0,1.0,220000.0,0.0,other,-5.8751758,-35.1791324
147.0,0.0,3.0,750.0,2.0,340000.0,1.0,apartment,-5.8019395,-35.2076662
90.0,3.0,3.0,300.0,2.0,321000.0,1.0,apartment,-5.8274696,-35.2168565
40.0,1.0,1.0,300.0,1.0,222200.0,1.0,apartment,-5.8144573,-35.2025444
83.0,3.0,3.0,290.0,2.0,330000.0,1.0,apartment,0.0,0.0
42.0,1.0,1.0,350.0,1.0,140000.0,1.0,apartment,0.0,0.0
541.0,9.0,7.0,0.0,9.0,250000.0,5.0,other,-5.7419734,-35.2074096
60.0,2.0,2.0,550.0,1.0,320000.0,1.0,other,0.0,0.0
180.0,1.0,4.0,0.0,4.0,370000.0,1.0,house,-5.8821365,-35.1722172
256.0,5.0,4.0,700.0,3.0,850000.0,4.0,apartment,-5.8258062,-35.2068965
96.0,1.0,3.0,930.0,1.0,450000.0,1.0,apartment,-5.8576398,-35.2014489
542.0,0.0,0.0,1.0,1.0,960000.0,0.0,other,0.0,0.0
112.0,2.0,3.0,580.0,2.0,680000.0,2.0,apartment,-5.7997946,-35.1979747
102.0,2.0,3.0,390.0,3.0,559900.0,1.0,apartment,-5.7978488,-35.2092207
56.0,1.0,2.0,270.0,1.0,275000.0,1.0,apartment,-5.8640599,-35.196594
400.0,0.0,3.0,0.0,4.0,700000.0,3.0,house,-5.8437235,-35.2214483
142.0,0.0,3.0,0.0,2.0,830000.0,3.0,apartment,-5.866287,-35.1917372
57.0,2.0,2.0,475.0,1.0,220000.0,1.0,apartment,-5.7903384,-35.1952596
130.0,3.0,3.0,0.0,1.0,300000.0,1.0,house,-5.7997946,-35.1979747
280.0,1.0,4.0,0.0,4.0,2275000.0,4.0,apartment,-5.7856518,-35.1913817
166.0,5.0,4.0,750.0,3.0,1100000.0,4.0,apartment,-5.8183494,-35.2088601
77.0,1.0,3.0,860.0,2.0,270000.0,1.0,apartment,-5.8437235,-35.2214483
180.0,5.0,3.0,1148.0,3.0,1100000.0,3.0,apartment,-5.7937711,-35.1994336
79.0,1.0,3.0,175.0,1.0,140000.0,0.0,apartment,-5.8576398,-35.2014489
472.0,0.0,5.0,0.0,0.0,2300000.0,5.0,house,-5.8108854,-35.2154712
275.0,0.0,4.0,0.0,4.0,1200000.0,4.0,apartment,-5.8032096,-35.2002054
480.0,3.0,4.0,2500.0,4.0,5645603.0,4.0,apartment,-5.7845495,-35.1984438
143.0,4.0,3.0,0.0,3.0,850000.0,3.0,apartment,-5.8258062,-35.2068965
76.0,0.0,0.0,0.0,0.0,355000.0,0.0,apartment,-5.8738039,-35.1815727
96.0,3.0,3.0,450.0,2.0,419900.0,1.0,apartment,-5.8455365,-35.2136399
450.0,5.0,5.0,1800.0,4.0,1200000.0,5.0,apartment,-5.8226937,-35.2126403
59.0,1.0,2.0,270.0,1.0,120000.0,0.0,apartment,-5.8521764,-35.2568875
220.0,0.0,3.0,1850.0,0.0,750000.0,3.0,apartment,-5.8053683,-35.2050354
163.0,1.0,4.0,900.0,4.0,1300000.0,4.0,apartment,0.0,0.0
68.0,0.0,3.0,0.0,1.0,150000.0,0.0,apartment,-5.824069,-35.1996847
340.0,3.0,4.0,0.0,4.0,1300000.0,4.0,house,0.0,0.0
25.0,1.0,0.0,650.0,1.0,150000.0,1.0,other,-5.8821365,-35.1722172
1000.0,0.0,0.0,0.0,0.0,3000000.0,0.0,other,-5.8208253,-35.2081237
262.0,6.0,4.0,1500.0,3.0,950000.0,3.0,apartment,-5.8143778,-35.2089333
80.0,3.0,3.0,350.0,2.0,370000.0,3.0,apartment,-5.8208253,-35.2081237
39.0,0.0,0.0,0.0,0.0,260000.0,0.0,other,-5.7937711,-35.1994336
