area,bathrooms,bedrooms,condo,parking_spots,price,suites,type,lat,lon
56.0,2.0,2.0,300.0,1.0,240000.0,1.0,apartment,-5.8535097,-35.2094484
75.0,2.0,3.0,600.0,2.0,295000.0,1.0,apartment,-5.8661059,-35.2056886
277.0,5.0,3.0,1700.0,4.0,1300000.0,3.0,apartment,-5.783788,-35.1913745
58.0,2.0,2.0,0.0,1.0,133900.0,1.0,apartment,-5.8504872,-35.2581745
150.0,3.0,4.0,750.0,3.0,750000.0,2.0,apartment,-5.8286255,-35.2226081
117.0,4.0,3.0,451.0,3.0,590000.0,1.0,apartment,0.0,0.0
75.0,2.0,3.0,305.0,2.0,255000.0,1.0,apartment,-5.7775126,-35.2013557
92.0,1.0,3.0,1100.0,2.0,380000.0,1.0,apartment,-5.8226937,-35.2126403
187.0,4.0,3.0,1200.0,2.0,550000.0,3.0,apartment,-5.7958441,-35.1988196
142.0,3.0,4.0,1150.0,3.0,650000.0,2.0,apartment,-5.8286255,-35.2226081
38.0,1.0,1.0,0.0,1.0,165000.0,0.0,other,-5.8664332,-35.183107
104.0,0.0,3.0,700.0,2.0,480000.0,1.0,apartment,-5.8175683,-35.2219558
55.0,1.0,2.0,380.0,1.0,270000.0,1.0,apartment,-5.8751758,-35.1791324
92.0,1.0,3.0,580.0,2.0,508000.0,1.0,apartment,-5.866287,-35.1917372
55.0,0.0,2.0,300.0,0.0,230000.0,2.0,house,-5.8664332,-35.183107
123.0,1.0,3.0,0.0,2.0,469000.0,0.0,apartment,-5.8347074,-35.2243579
117.0,4.0,3.0,500.0,2.0,620000.0,3.0,apartment,-5.8196922,-35.2169549
320.0,3.0,4.0,650.0,2.0,630000.0,3.0,house,-5.8491448,-35.2185598
87.0,2.0,3.0,500.0,1.0,380000.0,1.0,apartment,-5.8701868,-35.1908174
223.0,5.0,4.0,1200.0,4.0,600000.0,3.0,apartment,-5.7849334,-35.2001472
132.0,1.0,3.0,800.0,2.0,695000.0,3.0,apartment,-5.8173131,-35.2226992
50.0,1.0,2.0,220.0,1.0,150000.0,0.0,apartment,-5.8475525,-35.2488687
157.0,0.0,3.0,450.0,1.0,460000.0,2.0,apartment,-5.8600136,-35.1998189
206.0,5.0,4.0,1600.0,3.0,1250000.0,3.0,apartment,-5.8286799,-35.2193602
104.0,0.0,0.0,233.0,0.0,600000.0,0.0,other,-5.8226937,-35.2126403
380.0,5.0,7.0,0.0,4.0,2500000.0,3.0,house,-5.8576398,-35.2014489
27.0,1.0,1.0,0.0,1.0,100000.0,0.0,other,-5.8248843,-35.2127737
513.0,6.0,4.0,0.0,4.0,3000000.0,4.0,apartment,-5.8383287,-35.2253736
208.0,5.0,4.0,1000.0,5.0,1300000.0,3.0,other,-5.7884831,-35.201471
140.0,3.0,3.0,0.0,2.0,255000.0,2.0,house,-5.8633093,-35.2324324
58.0,1.0,2.0,480.0,1.0,220000.0,1.0,apartment,-5.8032096,-35.2002054
167.0,5.0,3.0,500.0,2.0,730000.0,3.0,apartment,-5.8253734,-35.2113637
156.0,5.0,3.0,950.0,3.0,750000.0,3.0,apartment,-5.8209603,-35.2182387
56.0,1.0,2.0,0.0,1.0,55000.0,0.0,apartment,-5.8504872,-35.2581745
106.0,2.0,3.0,480000.0,2.0,450000.0,1.0,apartment,-5.8173131,-35.2226992
103.0,1.0,3.0,550.0,2.0,550000.0,1.0,apartment,0.0,0.0
300.0,0.0,4.0,1200.0,3.0,900000.0,4.0,apartment,-5.8372462,-35.2137906
99.0,1.0,3.0,500.0,2.0,547270.0,2.0,apartment,-5.8243506,-35.2181326
84.0,2.0,2.0,500.0,2.0,190000.0,1.0,apartment,0.0,0.0
57.0,2.0,2.0,0.0,1.0,300000.0,1.0,apartment,-5.8431967,-35.2124468
98.0,0.0,3.0,880.0,0.0,390000.0,1.0,apartment,-5.8640599,-35.196594
54.0,1.0,2.0,200.0,1.0,150000.0,0.0,apartment,-5.8855448,-35.1775819
406.0,6.0,4.0,0.0,5.0,2494000.0,4.0,apartment,-5.783788,-35.1913745
280.0,3.0,4.0,0.0,4.0,320000.0,2.0,house,-5.8004904,-35.2077308
