area,bathrooms,bedrooms,condo,parking_spots,price,suites,type,lat,lon
57.0,2.0,2.0,400.0,2.0,280000.0,1.0,apartment,-5.8650038,-35.1933903
55.0,1.0,2.0,49620.0,1.0,493000.0,0.0,other,-5.8811944,-35.1787182
75.0,2.0,2.0,400.0,1.0,185000.0,1.0,apartment,-5.7786243,-35.1954989
143.0,4.0,3.0,1150.0,3.0,680000.0,3.0,apartment,-5.8286255,-35.2226081
500.0,9.0,7.0,0.0,8.0,840000.0,3.0,house,0.0,0.0
98.0,3.0,3.0,600.0,3.0,449000.0,1.0,apartment,-5.7844356,-35.2018859
52.0,2.0,2.0,620.0,1.0,120000.0,0.0,apartment,-5.7831849,-35.1945913
500.0,4.0,4.0,0.0,7.0,2300000.0,2.0,house,-5.8184041,-35.2023665
350.0,0.0,5.0,0.0,5.0,250000.0,1.0,other,-5.8689545,-35.2327071
240.0,6.0,5.0,2000.0,4.0,1700000.0,4.0,apartment,0.0,0.0
55.0,2.0,2.0,350.0,1.0,195000.0,1.0,apartment,-5.8198444,-35.2109804
103.0,1.0,3.0,520.0,2.0,450000.0,1.0,apartment,-5.7870581,-35.1983806
982.0,22.0,20.0,0.0,18.0,2950000.0,20.0,other,0.0,0.0
381.0,3.0,4.0,0.0,4.0,600000.0,1.0,house,-5.8697494,-35.2226234
55.0,2.0,2.0,625.0,1.0,350000.0,1.0,apartment,0.0,0.0
288.0,4.0,4.0,1249.0,4.0,1400000.0,4.0,other,-5.8183494,-35.2088601
51.0,1.0,2.0,0.0,1.0,140000.0,0.0,apartment,-5.8768735,-35.2236066
98.0,4.0,3.0,695.0,2.0,370000.0,2.0,apartment,0.0,0.0
114.0,3.0,4.0,0.0,3.0,475000.0,1.0,apartment,-5.866905,-35.2162536
98.0,2.0,3.0,430.0,3.0,230000.0,2.0,apartment,-5.8286799,-35.2193602
98.0,4.0,3.0,500.0,2.0,550000.0,3.0,apartment,-5.8243506,-35.2181326
